race year,age group,gender,city,latitude,longitude,counts,,,,,,,,,
2010,40-50,male,Wohlen bei Bern,46.9678052,7.3774817,1,,,,,,,,,
2010,40-50,male,Puidoux,46.4988452,6.7691772,1,,,,,,,,,
2010,40-50,male,PrÃ©vonloup,46.6997998,6.8814659,1,,,,,,,,,
2010,40-50,male,Prouilly,49.29956,3.851064,1,,,,,,,,,
2010,40-50,male,Promasens,46.600001,6.816669,1,,,,,,,,,
2010,40-50,male,Toronto,43.653226,-79.3831843,1,,,,,,,,,
2010,40-50,male,Porza,46.0275328,8.954544,1,,,,,,,,,
2010,40-50,male,Treyvaux,46.7272477,7.1373388,1,,,,,,,,,
2010,40-50,male,Port-Valais,46.36286,6.879465,1,,,,,,,,,
2010,40-50,male,Porrentruy,47.416647,7.0765657,1,,,,,,,,,
2010,40-50,male,Troinex,46.1640891,6.1450701,1,,,,,,,,,
2010,40-50,male,Schweighouse-sur-Moder,48.821196,7.736116,1,,,,,,,,,
2010,40-50,male,Pont-Saint-Martin,45.594928,7.798357,1,,,,,,,,,
2010,40-50,male,Pompaples,46.6667994,6.5107091,1,,,,,,,,,
2010,40-50,male,TrÃ_slÃ¶vslÃ_ge,57.0611804,12.2828383,1,,,,,,,,,
2010,40-50,male,Turin,45.070312,7.6868565,1,,,,,,,,,
2010,40-50,male,Poisy,45.921423,6.063557,1,,,,,,,,,
2010,40-50,male,Poirino,44.9194398,7.8481961,1,,,,,,,,,
2010,40-50,male,Reichshoffen,48.933541,7.667646,1,,,,,,,,,
2010,40-50,male,Therwil,47.4990611,7.5532808,1,,,,,,,,,
2010,40-50,male,Remaufens,46.5310802,6.8783,1,,,,,,,,,
2010,40-50,male,Rivaz,46.4764133,6.7786131,1,,,,,,,,,
2010,40-50,male,Steffisburg,46.7788438,7.6347832,1,,,,,,,,,
2010,40-50,male,Stein am Rhein,47.6558193,8.8579556,1,,,,,,,,,
2010,40-50,male,Stetten,47.740257,8.6628263,1,,,,,,,,,
2010,40-50,male,Rothenthurm,47.1029154,8.6749618,1,,,,,,,,,
2010,40-50,male,Stuttgart,48.7758459,9.1829321,1,,,,,,,,,
2010,40-50,male,Rossens,46.7205552,7.1041753,1,,,,,,,,,
2010,40-50,male,Rome,41.9027835,12.4963655,1,,,,,,,,,
2010,40-50,male,Romanel-sur-Morges,46.5555532,6.5108738,1,,,,,,,,,
2010,40-50,male,Subles,49.239375,-0.750041,1,,,,,,,,,
2010,40-50,male,Wittelsheim,47.809194,7.240593,1,,,,,,,,,
2010,40-50,male,Rognonas,43.898503,4.803017,1,,,,,,,,,
2010,40-50,male,Rio de Janeiro,-22.9068467,-43.1728965,1,,,,,,,,,
2010,40-50,male,Thalwil,47.2949282,8.5644799,1,,,,,,,,,
2010,40-50,male,SÃ¨te,43.4078758,3.7008219,1,,,,,,,,,
2010,40-50,male,Riegersburg,47.0011031,15.936765,1,,,,,,,,,
2010,40-50,male,SÃ©gny,46.296423,6.073437,1,,,,,,,,,
2010,40-50,male,Riedisheim,47.749709,7.368599,1,,,,,,,,,
2010,40-50,male,Taillecourt,47.497031,6.851057,1,,,,,,,,,
2010,40-50,male,Tarcenay,47.1591105,6.1070681,1,,,,,,,,,
2010,40-50,male,Wattwil,47.2871636,9.1013296,1,,,,,,,,,
2010,40-50,male,Richmond,-37.8268142,144.997979,1,,,,,,,,,
2010,40-50,male,Riaz,46.6415102,7.0623693,1,,,,,,,,,
2010,40-50,male,Reyvroz,46.324809,6.565144,1,,,,,,,,,
2010,40-50,male,Wittenheim,47.81077,7.339439,1,,,,,,,,,
2010,40-50,male,Muhen,47.3323843,8.0555306,1,,,,,,,,,
2010,40-50,male,A,48.3705449,10.89779,1,,,,,,,,,
2010,40-50,male,Moulins,46.568059,3.334417,1,,,,,,,,,
2010,40-50,male,Collombey,46.2710282,6.9459483,1,,,,,,,,,
2010,40-50,male,ChÃ¢telblanc,46.672257,6.115074,1,,,,,,,,,
2010,40-50,male,ChÃ¢tenois-les-Forges,47.557671,6.849059,1,,,,,,,,,
2010,40-50,male,ChÃ¢tillens,46.5691032,6.8151617,1,,,,,,,,,
2010,40-50,male,ChÃ¢tillon-le-Duc,47.308406,6.005914,1,,,,,,,,,
2010,40-50,male,Cognac,45.691046,-0.328744,1,,,,,,,,,
2010,40-50,male,Cognin,45.560286,5.89154,1,,,,,,,,,
2010,40-50,male,Coinsins,46.4245549,6.2361235,1,,,,,,,,,
2010,40-50,male,Collonge-Bellerive,46.2514024,6.2022904,1,,,,,,,,,
2010,40-50,male,Cheyres,46.8167597,6.7892688,1,,,,,,,,,
2010,40-50,male,Cologne,50.937531,6.9602786,1,,,,,,,,,
2010,40-50,male,Columbia,39.1827221,-76.8499231,1,,,,,,,,,
2010,40-50,male,Confignon,46.1740305,6.0835592,1,,,,,,,,,
2010,40-50,male,Conflans-Sainte-Honorine,49.000275,2.09178,1,,,,,,,,,
2010,40-50,male,Conthey,46.2244777,7.303512,1,,,,,,,,,
2010,40-50,male,Conthey,46.23642,7.27128,1,,,,,,,,,
2010,40-50,male,Corcelles-CormondrÃ¨che,46.98504,6.8723478,1,,,,,,,,,
2010,40-50,male,Chur,46.8507835,9.5319859,1,,,,,,,,,
2010,40-50,male,Chesham,51.709401,-0.612333,1,,,,,,,,,
2010,40-50,male,Montriond,46.1986959,6.6950512,1,,,,,,,,,
2010,40-50,male,Chaffois,46.915453,6.269088,1,,,,,,,,,
2010,40-50,male,Cannes,43.552847,7.017369,1,,,,,,,,,
2010,40-50,male,Caravaggio,45.4973992,9.6436013,1,,,,,,,,,
2010,40-50,male,Carpi,44.7838779,10.8796629,1,,,,,,,,,
2010,40-50,male,Carsan,44.23786,4.59344,1,,,,,,,,,
2010,40-50,male,Caujac,43.298771,1.468521,1,,,,,,,,,
2010,40-50,male,Cernex,46.06322,6.048287,1,,,,,,,,,
2010,40-50,male,CeyzÃ©rieu,45.835402,5.7263659,1,,,,,,,,,
2010,40-50,male,Chalon-sur-SaÃ´ne,46.780764,4.853947,1,,,,,,,,,
2010,40-50,male,Chens-sur-LÃ©man,46.325449,6.267459,1,,,,,,,,,
2010,40-50,male,Chamonix,45.923697,6.869433,1,,,,,,,,,
2010,40-50,male,ChanÃ©az,46.7296682,6.7426149,1,,,,,,,,,
2010,40-50,male,Chardonne,46.496944,6.819167,1,,,,,,,,,
2010,40-50,male,Charmois,47.5794134,6.9361412,1,,,,,,,,,
2010,40-50,male,Charnay-lÃ¨s-MÃ¢con,46.309859,4.800459,1,,,,,,,,,
2010,40-50,male,Charrat,46.12287,7.13284,1,,,,,,,,,
2010,40-50,male,Chavannes-des-Bois,46.3158782,6.1332926,1,,,,,,,,,
2010,40-50,male,Corcelles-le-Jorat,46.6064999,6.7422889,1,,,,,,,,,
2010,40-50,male,Corcelles-prÃ¨s-Payerne,46.8309425,6.9622657,1,,,,,,,,,
2010,40-50,male,CornellÃ  de Llobregat,41.3573827,2.0707159,1,,,,,,,,,
2010,40-50,male,DÃ¶ttingen,47.570768,8.2588195,1,,,,,,,,,
2010,40-50,male,Dietikon,47.4053885,8.39977,1,,,,,,,,,
2010,40-50,male,Dijon,47.322047,5.04148,1,,,,,,,,,
2010,40-50,male,Dizy,49.064663,3.96844,1,,,,,,,,,
2010,40-50,male,Dole,47.09534,5.49081,1,,,,,,,,,
2010,40-50,male,Dombresson,47.0709663,6.9549699,1,,,,,,,,,
2010,40-50,male,Dully,46.4349878,6.2998618,1,,,,,,,,,
2010,40-50,male,DÃ©sertines,46.354836,2.618205,1,,,,,,,,,
2010,40-50,male,DÃ_bendorf,47.3971476,8.6180128,1,,,,,,,,,
2010,40-50,male,Cossato,45.5668371,8.175544,1,,,,,,,,,
2010,40-50,male,DÃ_dingen,46.8464198,7.1910179,1,,,,,,,,,
2010,40-50,male,Ebnat-Kappel,47.265485,9.1235471,1,,,,,,,,,
2010,40-50,male,Eindhoven,51.441642,5.4697225,1,,,,,,,,,
2010,40-50,male,Eischoll,46.29327,7.78062,1,,,,,,,,,
2010,40-50,male,Elsau,47.5000213,8.7978545,1,,,,,,,,,
2010,40-50,male,Erlen,47.544595,9.215802,1,,,,,,,,,
2010,40-50,male,Erlenbach im Simmental,46.6605558,7.552996,1,,,,,,,,,
2010,40-50,male,DeÃ»lÃ©mont,50.73482,2.945142,1,,,,,,,,,
2010,40-50,male,Develier,47.3581278,7.2962254,1,,,,,,,,,
2010,40-50,male,Desenzano del Garda,45.4714531,10.5333351,1,,,,,,,,,
2010,40-50,male,Delhi,39.0950595,-84.6052225,1,,,,,,,,,
2010,40-50,male,Costa Mesa,33.6803506,-117.9170729,1,,,,,,,,,
2010,40-50,male,Cottens,46.5720815,6.4539944,1,,,,,,,,,
2010,40-50,male,Cottens,46.7531574,7.032901,1,,,,,,,,,
2010,40-50,male,Courgevaux,46.9079196,7.111429,1,,,,,,,,,
2010,40-50,male,Courtelary,47.1783274,7.0729547,1,,,,,,,,,
2010,40-50,male,CouÃ«ron,47.210999,-1.72885,1,,,,,,,,,
2010,40-50,male,Crans-Montana,46.3118579,7.4823527,1,,,,,,,,,
2010,40-50,male,Crassier,46.3744662,6.1635803,1,,,,,,,,,
2010,40-50,male,Croissy-sur-Seine,48.878426,2.142746,1,,,,,,,,,
2010,40-50,male,Cudrefin,46.9529982,7.0231305,1,,,,,,,,,
2010,40-50,male,CÃ©ligny,46.3504128,6.1952524,1,,,,,,,,,
2010,40-50,male,Dahlenheim,48.586836,7.513882,1,,,,,,,,,
2010,40-50,male,Daillens,46.6205182,6.5485233,1,,,,,,,,,
2010,40-50,male,Dambenois,47.543034,6.867671,1,,,,,,,,,
2010,40-50,male,Dauendorf,48.829805,7.655187,1,,,,,,,,,
2010,40-50,male,Caluire-et-Cuire,45.79681,4.842426,1,,,,,,,,,
2010,40-50,male,BÃ_ren an der Aare,47.1395743,7.3747968,1,,,,,,,,,
2010,40-50,male,BÃ_tterkinden,47.1306664,7.5397929,1,,,,,,,,,
2010,40-50,male,Auriol,43.369174,5.631363,1,,,,,,,,,
2010,40-50,male,Archamps,46.135197,6.130956,1,,,,,,,,,
2010,40-50,male,Arese,45.5508115,9.0779155,1,,,,,,,,,
2010,40-50,male,Arlesheim,47.499576,7.6192212,1,,,,,,,,,
2010,40-50,male,Arlon,49.6851364,5.8104804,1,,,,,,,,,
2010,40-50,male,Assens,55.2702263,9.9008188,1,,,,,,,,,
2010,40-50,male,Attalens,46.5262301,6.8680862,1,,,,,,,,,
2010,40-50,male,Audeux,47.261322,5.871637,1,,,,,,,,,
2010,40-50,male,Avenches,46.8806009,7.0427075,1,,,,,,,,,
2010,40-50,male,Bavois,46.6860182,6.5653718,1,,,,,,,,,
2010,40-50,male,Badajoz,38.8794495,-6.9706535,1,,,,,,,,,
2010,40-50,male,Balaruc-les-Bains,43.4425979,3.679241,1,,,,,,,,,
2010,40-50,male,Ballaigues,46.7296887,6.4159236,1,,,,,,,,,
2010,40-50,male,Baltschieder,46.308,7.86367,1,,,,,,,,,
2010,40-50,male,Barraux,45.433704,5.977339,1,,,,,,,,,
2010,40-50,male,Bas-Vully,46.96186,7.11292,1,,,,,,,,,
2010,40-50,male,Bavans,47.481865,6.729976,1,,,,,,,,,
2010,40-50,male,Arbois,46.902851,5.772342,1,,,,,,,,,
2010,40-50,male,Aosta,45.7349551,7.3130762,1,,,,,,,,,
2010,40-50,male,Antwerpen,51.1955771,4.4188392,1,,,,,,,,,
2010,40-50,male,Anthy-sur-LÃ©man,46.355143,6.426859,1,,,,,,,,,
2010,40-50,male,Adam-lÃ¨s-Vercel,47.168143,6.391469,1,,,,,,,,,
2010,40-50,male,Adelboden,46.4930889,7.5595123,1,,,,,,,,,
2010,40-50,male,Affligem,50.9084,4.11281,1,,,,,,,,,
2010,40-50,male,Aimargues,43.6850809,4.208849,1,,,,,,,,,
2010,40-50,male,Aime,45.555982,6.652126,1,,,,,,,,,
2010,40-50,male,Aire-la-Ville,46.1905583,6.0428984,1,,,,,,,,,
2010,40-50,male,Allaman,46.4709528,6.3957297,1,,,,,,,,,
2010,40-50,male,Allinges,46.335146,6.463345,1,,,,,,,,,
2010,40-50,male,Alphen aan den Rijn,52.1276577,4.6688508,1,,,,,,,,,
2010,40-50,male,Ambilly,46.194109,6.223001,1,,,,,,,,,
2010,40-50,male,Amsterdam,52.3702157,4.8951679,1,,,,,,,,,
2010,40-50,male,Ankara,39.9333635,32.8597419,1,,,,,,,,,
2010,40-50,male,Annecy,45.907737,6.106677,1,,,,,,,,,
2010,40-50,male,Annecy,45.9192139,6.1419499,1,,,,,,,,,
2010,40-50,male,Annecy,45.946463,6.121892,1,,,,,,,,,
2010,40-50,male,Bavilliers,47.620905,6.833767,1,,,,,,,,,
2010,40-50,male,Beaconsfield,51.602396,-0.6442409,1,,,,,,,,,
2010,40-50,male,BÃ_retswil,47.3378619,8.8528619,1,,,,,,,,,
2010,40-50,male,Brig,46.3158992,7.9878208,1,,,,,,,,,
2010,40-50,male,Bottmingen,47.5233885,7.5723451,1,,,,,,,,,
2010,40-50,male,Boulogne-Billancourt,48.8396952,2.2399123,1,,,,,,,,,
2010,40-50,male,Bourg-en-Bresse,46.2051675,5.2255007,1,,,,,,,,,
2010,40-50,male,Bourg-en-Lavaux,46.4913835,6.7470097,1,,,,,,,,,
2010,40-50,male,Bregenz,47.50075,9.74231,1,,,,,,,,,
2010,40-50,male,Bremblens,46.5454875,6.5186099,1,,,,,,,,,
2010,40-50,male,Brenthonne,46.273111,6.392424,1,,,,,,,,,
2010,40-50,male,BriÃ_n,42.8668459,-8.6783689,1,,,,,,,,,
2010,40-50,male,Beaufays,50.5586829,5.6387873,1,,,,,,,,,
2010,40-50,male,Broc,46.6042074,7.0974945,1,,,,,,,,,
2010,40-50,male,Brussels,50.89622,4.37188,1,,,,,,,,,
2010,40-50,male,BrÃ_ttelen,47.0218657,7.1478802,1,,,,,,,,,
2010,40-50,male,Buchrain,47.0963829,8.3477709,1,,,,,,,,,
2010,40-50,male,Budapest,47.497912,19.040235,1,,,,,,,,,
2010,40-50,male,Burnhaupt-le-Haut,47.72968,7.147285,1,,,,,,,,,
2010,40-50,male,Bursins,46.452203,6.2907857,1,,,,,,,,,
2010,40-50,male,Borex,46.3786499,6.1774963,1,,,,,,,,,
2010,40-50,male,Bogis-Bossey,46.352546,6.1654551,1,,,,,,,,,
2010,40-50,male,Blida,36.4757929,2.8297576,1,,,,,,,,,
2010,40-50,male,Birsfelden,47.5516505,7.6272499,1,,,,,,,,,
2010,40-50,male,Beaumont,30.080174,-94.1265562,1,,,,,,,,,
2010,40-50,male,Beaumont,46.094827,6.101069,1,,,,,,,,,
2010,40-50,male,Bellevue,47.6101497,-122.2015159,1,,,,,,,,,
2010,40-50,male,Belp,46.8914239,7.499006,1,,,,,,,,,
2010,40-50,male,BenetÃºsser,39.4240498,-0.397069,1,,,,,,,,,
2010,40-50,male,Berlin,41.621488,-72.7456519,1,,,,,,,,,
2010,40-50,male,Bernex,46.1771419,6.0764849,1,,,,,,,,,
2010,40-50,male,Betschdorf,48.898979,7.901881,1,,,,,,,,,
2010,40-50,male,Bettlach,47.2026836,7.4241066,1,,,,,,,,,
2010,40-50,male,Beverly Hills,34.0660131,-118.3992505,1,,,,,,,,,
2010,40-50,male,Biasca,46.3580008,8.9704651,1,,,,,,,,,
2010,40-50,male,Biella,45.5916996,8.0283901,1,,,,,,,,,
2010,40-50,male,Billens-Hennens,46.6903425,6.8994397,1,,,,,,,,,
2010,40-50,male,Bioley-Orjulaz,46.6212,6.59814,1,,,,,,,,,
2010,40-50,male,Birmensdorf,47.35367,8.43714,1,,,,,,,,,
2010,40-50,male,Erstein,48.42353,7.66326,1,,,,,,,,,
2010,40-50,male,Eysines,44.885793,-0.648815,1,,,,,,,,,
2010,40-50,male,Eysins,46.381576,6.2088848,1,,,,,,,,,
2010,40-50,male,Le Reposoir,46.0110249,6.534832,1,,,,,,,,,
2010,40-50,male,Lauterbrunnen,46.6054335,7.9215399,1,,,,,,,,,
2010,40-50,male,Le Bourgneuf-la-ForÃªt,48.166534,-0.975395,1,,,,,,,,,
2010,40-50,male,Le Chenit,46.60578,6.23251,1,,,,,,,,,
2010,40-50,male,Le Grand-Saconnex,46.2370097,6.1091564,1,,,,,,,,,
2010,40-50,male,Le Locle,47.0577195,6.7487354,1,,,,,,,,,
2010,40-50,male,Le Mesnil-Esnard,49.412314,1.137599,1,,,,,,,,,
2010,40-50,male,Le Mouret,46.7475846,7.1777862,1,,,,,,,,,
2010,40-50,male,Le Russey,47.16233,6.729484,1,,,,,,,,,
2010,40-50,male,Les Rousses,46.48434,6.061806,1,,,,,,,,,
2010,40-50,male,Leipzig,51.3396955,12.3730747,1,,,,,,,,,
2010,40-50,male,Lentigny,45.9961709,3.981733,1,,,,,,,,,
2010,40-50,male,Lenzburg,47.3904443,8.1721545,1,,,,,,,,,
2010,40-50,male,Les Grangettes,46.827915,6.311105,1,,,,,,,,,
2010,40-50,male,Les Hauts-Geneveys,47.0475296,6.8723416,1,,,,,,,,,
2010,40-50,male,Les HÃ´pitaux-Neufs,46.7767709,6.373753,1,,,,,,,,,
2010,40-50,male,Les Ponts-de-Martel,46.999113,6.7335548,1,,,,,,,,,
2010,40-50,male,Lauterbrunnen,46.5452567,7.9026561,1,,,,,,,,,
2010,40-50,male,Lausen,47.4729163,7.7593955,1,,,,,,,,,
2010,40-50,male,Lancy,46.1885168,6.1144546,1,,,,,,,,,
2010,40-50,male,Lake Buena Vista,28.3768075,-81.5069851,1,,,,,,,,,
2010,40-50,male,Kirchlindach,46.9782263,7.4177845,1,,,,,,,,,
2010,40-50,male,Korntal-MÃ_nchingen,48.8463801,9.1072089,1,,,,,,,,,
2010,40-50,male,KÃ¶nigswinter,50.6920038,7.1861849,1,,,,,,,,,
2010,40-50,male,KÃ¶niz,46.925634,7.4167206,1,,,,,,,,,
2010,40-50,male,KÅ“stlach,47.5064629,7.271205,1,,,,,,,,,
2010,40-50,male,La Chapelle-Saint-Ursin,47.062388,2.322142,1,,,,,,,,,
2010,40-50,male,La Queue-en-Brie,48.790857,2.5754929,1,,,,,,,,,
2010,40-50,male,La RiviÃ¨re-Drugeon,46.867446,6.215625,1,,,,,,,,,
2010,40-50,male,La Rochefoucauld,45.738137,0.38579,1,,,,,,,,,
2010,40-50,male,La Rochelle,46.160329,-1.151139,1,,,,,,,,,
2010,40-50,male,La Sarraz,46.6582337,6.5126843,1,,,,,,,,,
2010,40-50,male,La Tour-de-TrÃªme,46.608333,7.06667,1,,,,,,,,,
2010,40-50,male,Labergement-Sainte-Marie,46.774381,6.282316,1,,,,,,,,,
2010,40-50,male,Lafayette,39.9935959,-105.0897058,1,,,,,,,,,
2010,40-50,male,Lahr,48.33915,7.8781487,1,,,,,,,,,
2010,40-50,male,Les Premiers-Sapins,47.085681,6.313454,1,,,,,,,,,
2010,40-50,male,Les Thioleyres,46.5396202,6.8118613,1,,,,,,,,,
2010,40-50,male,Kiel,43.912493,-88.0356515,1,,,,,,,,,
2010,40-50,male,Montbrun-Lauragais,43.4556479,1.521977,1,,,,,,,,,
2010,40-50,male,Meyriez,46.9229256,7.1083284,1,,,,,,,,,
2010,40-50,male,Mirebeau,46.786452,0.181821,1,,,,,,,,,
2010,40-50,male,MiÃ¨ge,46.3114322,7.5475427,1,,,,,,,,,
2010,40-50,male,Monnetier-Mornex,46.1462361,6.2068338,1,,,,,,,,,
2010,40-50,male,Montagny,46.81832,6.97728,1,,,,,,,,,
2010,40-50,male,Montaigu,46.974347,-1.313777,1,,,,,,,,,
2010,40-50,male,Montbrelloz,46.853617,6.886671,1,,,,,,,,,
2010,40-50,male,Montet (GlÃ¢ne),46.6437072,6.8153915,1,,,,,,,,,
2010,40-50,male,Leuk,46.3092199,7.6397818,1,,,,,,,,,
2010,40-50,male,Montferrand-le-ChÃ¢teau,47.184029,5.907952,1,,,,,,,,,
2010,40-50,male,Montilliez,46.63767,6.66287,1,,,,,,,,,
2010,40-50,male,Montilliez,46.6552,6.67183,1,,,,,,,,,
2010,40-50,male,MontluÃ§on,46.3415466,2.6019912,1,,,,,,,,,
2010,40-50,male,Montmorot,46.677317,5.5290229,1,,,,,,,,,
2010,40-50,male,Montpreveyres,46.5821207,6.7408098,1,,,,,,,,,
2010,40-50,male,Montricher,46.5997956,6.3758639,1,,,,,,,,,
2010,40-50,male,Meximieux,45.9071984,5.1949736,1,,,,,,,,,
2010,40-50,male,Mere,50.925681,3.95651,1,,,,,,,,,
2010,40-50,male,Melun,48.542105,2.6554,1,,,,,,,,,
2010,40-50,male,Meilen,47.2694361,8.64875,1,,,,,,,,,
2010,40-50,male,Leven,56.19632,-2.996578,1,,,,,,,,,
2010,40-50,male,Liverdun,48.750161,6.062806,1,,,,,,,,,
2010,40-50,male,Lochinver,58.146225,-5.2426102,1,,,,,,,,,
2010,40-50,male,Lons-le-Saunier,46.671361,5.550796,1,,,,,,,,,
2010,40-50,male,Los Angeles,34.243068,-118.60497,1,,,,,,,,,
2010,40-50,male,LouÅˆovice,49.9822655,14.7617485,1,,,,,,,,,
2010,40-50,male,Lully,46.8334425,6.8444462,1,,,,,,,,,
2010,40-50,male,Lyon Charter Twp,42.4712338,-83.6135572,1,,,,,,,,,
2010,40-50,male,LÃ_neburg,53.2464214,10.4115179,1,,,,,,,,,
2010,40-50,male,Magny,47.482521,3.977561,1,,,,,,,,,
2010,40-50,male,Malbuisson,46.798952,6.304696,1,,,,,,,,,
2010,40-50,male,Marignier,46.090822,6.500845,1,,,,,,,,,
2010,40-50,male,Martigny,46.1049798,7.0755334,1,,,,,,,,,
2010,40-50,male,Massagno,46.0129713,8.9418624,1,,,,,,,,,
2010,40-50,male,Matran,46.785386,7.0958855,1,,,,,,,,,
2010,40-50,male,Kintzheim,48.254692,7.394979,1,,,,,,,,,
2010,40-50,male,Kehrsatz,46.9104003,7.4711496,1,,,,,,,,,
2010,40-50,male,Faoug,46.9082235,7.0778743,1,,,,,,,,,
2010,40-50,male,Givisiez,46.8128615,7.1316578,1,,,,,,,,,
2010,40-50,male,Gachnang,47.5389694,8.8529088,1,,,,,,,,,
2010,40-50,male,Galveston,29.2257573,-94.9203351,1,,,,,,,,,
2010,40-50,male,Genthod,46.2644048,6.1546616,1,,,,,,,,,
2010,40-50,male,Geroldswil,47.4239976,8.4117709,1,,,,,,,,,
2010,40-50,male,Gerzat,45.8243889,3.143508,1,,,,,,,,,
2010,40-50,male,Gillois,46.734018,6.0199809,1,,,,,,,,,
2010,40-50,male,Gimel,46.5089236,6.3070078,1,,,,,,,,,
2010,40-50,male,Glarus,47.0411232,9.0679,1,,,,,,,,,
2010,40-50,male,Goux-les-Usiers,46.971457,6.277633,1,,,,,,,,,
2010,40-50,male,Glasgow,55.864237,-4.251806,1,,,,,,,,,
2010,40-50,male,Glovelier,47.3345052,7.2047156,1,,,,,,,,,
2010,40-50,male,Golaten,46.9860817,7.2429887,1,,,,,,,,,
2010,40-50,male,Gollion,46.5852808,6.5067932,1,,,,,,,,,
2010,40-50,male,Gomadingen,48.3993121,9.391196,1,,,,,,,,,
2010,40-50,male,Gommiswald,47.2351911,9.0220567,1,,,,,,,,,
2010,40-50,male,Gossau,47.4155608,9.248852,1,,,,,,,,,
2010,40-50,male,FÃ_llinsdorf,47.5055922,7.7298829,1,,,,,,,,,
2010,40-50,male,FÃ©tigny,46.7988384,6.9164261,1,,,,,,,,,
2010,40-50,male,FÃ©chy,46.47957,6.372875,1,,,,,,,,,
2010,40-50,male,Freiburg,47.9990077,7.8421043,1,,,,,,,,,
2010,40-50,male,Farges,46.167409,5.905196,1,,,,,,,,,
2010,40-50,male,Fayetteville,36.0815238,-94.113398,1,,,,,,,,,
2010,40-50,male,Fehraltorf,47.3881047,8.7517889,1,,,,,,,,,
2010,40-50,male,Ferlens,46.5889426,6.7855468,1,,,,,,,,,
2010,40-50,male,Ferreyres,46.6583354,6.4856196,1,,,,,,,,,
2010,40-50,male,Feyzin,45.673616,4.859394,1,,,,,,,,,
2010,40-50,male,Fiez,46.826952,6.6235785,1,,,,,,,,,
2010,40-50,male,Florence,43.7695604,11.2558136,1,,,,,,,,,
2010,40-50,male,Font,46.83641,6.8228778,1,,,,,,,,,
2010,40-50,male,Fontenay-sous-Bois,48.851542,2.475907,1,,,,,,,,,
2010,40-50,male,Formangueires,46.827222,7.116953,1,,,,,,,,,
2010,40-50,male,Fornex,43.167451,1.247519,1,,,,,,,,,
2010,40-50,male,Fort-de-France Bay,14.6160647,-61.0587804,1,,,,,,,,,
2010,40-50,male,FougÃ¨res,48.3515609,-1.204626,1,,,,,,,,,
2010,40-50,male,Francheville,45.7297871,4.7438242,1,,,,,,,,,
2010,40-50,male,Gothenburg,57.70887,11.97456,1,,,,,,,,,
2010,40-50,male,Grabs,47.1825657,9.4440433,1,,,,,,,,,
2010,40-50,male,Karlsruhe,49.0068901,8.4036527,1,,,,,,,,,
2010,40-50,male,Hoeilaart,50.7674863,4.4740458,1,,,,,,,,,
2010,40-50,male,Harrogate,53.99212,-1.541812,1,,,,,,,,,
2010,40-50,male,Hauterive,47.0156428,6.9725091,1,,,,,,,,,
2010,40-50,male,Hauteville,46.6703036,7.1101245,1,,,,,,,,,
2010,40-50,male,Hermenches,46.6419622,6.7602436,1,,,,,,,,,
2010,40-50,male,Herrliberg,47.2895818,8.6134257,1,,,,,,,,,
2010,40-50,male,Hersiwil,47.1669971,7.6356642,1,,,,,,,,,
2010,40-50,male,Herzogenbuchsee,47.189468,7.7077698,1,,,,,,,,,
2010,40-50,male,Horw,47.0184461,8.3079399,1,,,,,,,,,
2010,40-50,male,Grandvillard,46.540928,7.0861428,1,,,,,,,,,
2010,40-50,male,HÃ©rÃ©mence,46.1724731,7.4214539,1,,,,,,,,,
2010,40-50,male,HÃ_nenberg,47.1771936,8.4271865,1,,,,,,,,,
2010,40-50,male,Independence,37.09024,-95.712891,1,,,,,,,,,
2010,40-50,male,Inverigo,45.7403448,9.2236375,1,,,,,,,,,
2010,40-50,male,Inzlingen,47.5880929,7.6843917,1,,,,,,,,,
2010,40-50,male,Ittigen,46.9761433,7.4818936,1,,,,,,,,,
2010,40-50,male,Ittigen,46.9773311,7.4651852,1,,,,,,,,,
2010,40-50,male,Hamburg,42.7158927,-78.8294768,1,,,,,,,,,
2010,40-50,male,Halmstad,56.6743748,12.8577885,1,,,,,,,,,
2010,40-50,male,Habkern,46.7271574,7.8649048,1,,,,,,,,,
2010,40-50,male,Gstaad,46.4741066,7.2854921,1,,,,,,,,,
2010,40-50,male,Grasse,43.660153,6.926492,1,,,,,,,,,
2010,40-50,male,Grassina,43.722157,11.2963146,1,,,,,,,,,
2010,40-50,male,Grattavache,46.599999,6.916666,1,,,,,,,,,
2010,40-50,male,Graz,47.070714,15.439504,1,,,,,,,,,
2010,40-50,male,Greifensee,47.3665785,8.6794982,1,,,,,,,,,
2010,40-50,male,Grendelbruch,48.49255,7.323085,1,,,,,,,,,
2010,40-50,male,Grenzach-Wyhlen,47.5523554,7.6580881,1,,,,,,,,,
2010,40-50,male,Gressy,48.964879,2.674049,1,,,,,,,,,
2010,40-50,male,Griesbach-au-Val,48.034622,7.172335,1,,,,,,,,,
2010,40-50,male,Grigny,48.656473,2.385166,1,,,,,,,,,
2010,40-50,male,Grolley,46.8328352,7.0671904,1,,,,,,,,,
2010,40-50,male,Gross-Umstadt,49.8701538,8.9263447,1,,,,,,,,,
2010,40-50,male,GruyÃ¨res,46.5847809,7.0640031,1,,,,,,,,,
2010,40-50,male,GrÃ´ne,46.2519956,7.4643677,1,,,,,,,,,
2010,40-50,male,Gstaad,46.4717588,7.2865728,1,,,,,,,,,
2010,40-50,male,Les Houches,45.890388,6.798735,1,,,,,,,,,
